origen_id,origen_zona,destino_id,destino_zona,distancia_km,duracion_normal_min,duracion_hora_punta_min,duracion_hora_valle_min,ingreso_viaje_usd
164,Midtown South,231,TriBeCa/Civic Center,5.321,12.8,16.0,10.6,25.19
164,Midtown South,232,Two Bridges/Seward Park,3.978,9.5,11.9,8.0,20.22
164,Midtown South,233,UN/Turtle Bay South,1.404,3.4,4.2,2.8,10.69
164,Midtown South,234,Union Sq,1.357,3.3,4.1,2.7,10.52
164,Midtown South,236,Upper East Side North,5.899,14.2,17.7,11.8,27.33
164,Midtown South,237,Upper East Side South,3.866,9.3,11.6,7.7,19.8
164,Midtown South,238,Upper West Side North,5.766,13.8,17.3,11.5,26.83
164,Midtown South,239,Upper West Side South,4.44,10.7,13.3,8.9,21.93
164,Midtown South,243,Washington Heights North,16.371,39.3,49.1,32.7,66.07
164,Midtown South,244,Washington Heights South,13.952,33.5,41.9,27.9,57.12
164,Midtown South,246,West Chelsea/Hudson Yards,2.105,5.1,6.3,4.2,13.29
164,Midtown South,249,West Village,3.049,7.3,9.1,6.1,16.78
164,Midtown South,261,World Trade Center,6.708,16.1,20.1,13.4,30.32
164,Midtown South,262,Yorkville East,6.301,15.1,18.9,12.6,28.82
164,Midtown South,263,Yorkville West,6.228,14.9,18.7,12.5,28.54
166,Morningside Heights,4,Alphabet City,10.7,25.7,32.1,21.4,45.09
166,Morningside Heights,12,Battery Park,16.281,39.1,48.8,32.6,65.74
166,Morningside Heights,13,Battery Park City,15.327,36.8,46.0,30.7,62.21
166,Morningside Heights,24,Bloomingdale,1.138,2.7,3.4,2.3,9.71
166,Morningside Heights,41,Central Harlem,1.448,3.5,4.3,2.9,10.86
166,Morningside Heights,42,Central Harlem North,2.757,6.6,8.3,5.5,15.7
166,Morningside Heights,43,Central Park,3.283,7.9,9.8,6.6,17.65
166,Morningside Heights,45,Chinatown,13.749,33.0,41.2,27.5,56.37
166,Morningside Heights,48,Clinton East,7.576,18.2,22.7,15.2,33.53
166,Morningside Heights,50,Clinton West,7.59,18.2,22.8,15.2,33.58
166,Morningside Heights,68,East Chelsea,9.953,23.9,29.9,19.9,42.33
166,Morningside Heights,74,East Harlem North,2.966,7.1,8.9,5.9,16.47
166,Morningside Heights,75,East Harlem South,3.519,8.4,10.6,7.0,18.52
166,Morningside Heights,79,East Village,11.042,26.5,33.1,22.1,46.36
166,Morningside Heights,87,Financial District North,15.168,36.4,45.5,30.3,61.62
166,Morningside Heights,88,Financial District South,15.89,38.1,47.7,31.8,64.29
166,Morningside Heights,90,Flatiron,10.376,24.9,31.1,20.8,43.89
166,Morningside Heights,100,Garment District,8.445,20.3,25.3,16.9,36.74
166,Morningside Heights,103,Governor's Island/Ellis Island/Liberty Island,20.257,48.6,60.8,40.5,80.45
166,Morningside Heights,107,Gramercy,9.871,23.7,29.6,19.7,42.02
166,Morningside Heights,113,Greenwich Village North,11.213,26.9,33.6,22.4,46.99
166,Morningside Heights,114,Greenwich Village South,11.941,28.7,35.8,23.9,49.68
166,Morningside Heights,116,Hamilton Heights,3.056,7.3,9.2,6.1,16.81
166,Morningside Heights,120,Highbridge Park,6.776,16.3,20.3,13.6,30.57
166,Morningside Heights,125,Hudson Sq,13.029,31.3,39.1,26.1,53.71
166,Morningside Heights,127,Inwood,9.832,23.6,29.5,19.7,41.88
166,Morningside Heights,128,Inwood Hill Park,10.091,24.2,30.3,20.2,42.84
166,Morningside Heights,137,Kips Bay,8.829,21.2,26.5,17.7,38.17
166,Morningside Heights,140,Lenox Hill East,5.525,13.3,16.6,11.0,25.94
166,Morningside Heights,141,Lenox Hill West,4.952,11.9,14.9,9.9,23.82
166,Morningside Heights,142,Lincoln Square East,5.617,13.5,16.9,11.2,26.28
166,Morningside Heights,143,Lincoln Square West,5.883,14.1,17.7,11.8,27.27
166,Morningside Heights,144,Little Italy/NoLiTa,12.719,30.5,38.2,25.4,52.56
166,Morningside Heights,148,Lower East Side,12.419,29.8,37.3,24.8,51.45
166,Morningside Heights,151,Manhattan Valley,1.808,4.3,5.4,3.6,12.19
166,Morningside Heights,152,Manhattanville,1.616,3.9,4.8,3.2,11.48
166,Morningside Heights,153,Marble Hill,11.678,28.0,35.0,23.4,48.71
166,Morningside Heights,158,Meatpacking/West Village West,12.197,29.3,36.6,24.4,50.63
166,Morningside Heights,161,Midtown Center,7.002,16.8,21.0,14.0,31.41
166,Morningside Heights,162,Midtown East,6.693,16.1,20.1,13.4,30.26
166,Morningside Heights,163,Midtown North,6.29,15.1,18.9,12.6,28.77
166,Morningside Heights,164,Midtown South,8.676,20.8,26.0,17.4,37.6
166,Morningside Heights,166,Morningside Heights,0.0,0.0,0.0,0.0,5.5
166,Morningside Heights,170,Murray Hill,8.198,19.7,24.6,16.4,35.83
166,Morningside Heights,186,Penn Station/Madison Sq West,9.307,22.3,27.9,18.6,39.93
166,Morningside Heights,194,Randalls Island,5.171,12.4,15.5,10.3,24.63
166,Morningside Heights,202,Roosevelt Island,6.327,15.2,19.0,12.7,28.91
166,Morningside Heights,209,Seaport,14.592,35.0,43.8,29.2,59.49
166,Morningside Heights,211,SoHo,12.784,30.7,38.4,25.6,52.8
166,Morningside Heights,224,Stuy Town/Peter Cooper Village,9.784,23.5,29.4,19.6,41.7
166,Morningside Heights,229,Sutton Place/Turtle Bay North,6.073,14.6,18.2,12.1,27.97
166,Morningside Heights,230,Times Sq/Theatre District,7.361,17.7,22.1,14.7,32.73
166,Morningside Heights,231,TriBeCa/Civic Center,13.997,33.6,42.0,28.0,57.29
166,Morningside Heights,232,Two Bridges/Seward Park,12.208,29.3,36.6,24.4,50.67
166,Morningside Heights,233,UN/Turtle Bay South,7.273,17.5,21.8,14.5,32.41
166,Morningside Heights,234,Union Sq,10.033,24.1,30.1,20.1,42.62
166,Morningside Heights,236,Upper East Side North,3.656,8.8,11.0,7.3,19.03
166,Morningside Heights,237,Upper East Side South,4.811,11.5,14.4,9.6,23.3
166,Morningside Heights,238,Upper West Side North,2.911,7.0,8.7,5.8,16.27
166,Morningside Heights,239,Upper West Side South,4.237,10.2,12.7,8.5,21.18
166,Morningside Heights,243,Washington Heights North,7.695,18.5,23.1,15.4,33.97
166,Morningside Heights,244,Washington Heights South,5.275,12.7,15.8,10.6,25.02
166,Morningside Heights,246,West Chelsea/Hudson Yards,9.767,23.4,29.3,19.5,41.64
166,Morningside Heights,249,West Village,11.726,28.1,35.2,23.5,48.88
166,Morningside Heights,261,World Trade Center,15.384,36.9,46.2,30.8,62.42
166,Morningside Heights,262,Yorkville East,5.037,12.1,15.1,10.1,24.14
166,Morningside Heights,263,Yorkville West,4.344,10.4,13.0,8.7,21.57
170,Murray Hill,4,Alphabet City,2.822,6.8,8.5,5.6,15.94
170,Murray Hill,12,Battery Park,8.083,19.4,24.2,16.2,35.41
170,Murray Hill,13,Battery Park City,7.129,17.1,21.4,14.3,31.88
170,Murray Hill,24,Bloomingdale,7.06,16.9,21.2,14.1,31.62
170,Murray Hill,41,Central Harlem,8.53,20.5,25.6,17.1,37.06
170,Murray Hill,42,Central Harlem North,10.955,26.3,32.9,21.9,46.03
170,Murray Hill,43,Central Park,4.915,11.8,14.7,9.8,23.69
170,Murray Hill,45,Chinatown,5.551,13.3,16.7,11.1,26.04
170,Murray Hill,48,Clinton East,2.576,6.2,7.7,5.2,15.03
170,Murray Hill,50,Clinton West,3.465,8.3,10.4,6.9,18.32
170,Murray Hill,68,East Chelsea,1.865,4.5,5.6,3.7,12.4
170,Murray Hill,74,East Harlem North,9.374,22.5,28.1,18.7,40.18
170,Murray Hill,75,East Harlem South,7.432,17.8,22.3,14.9,33.0
170,Murray Hill,79,East Village,2.844,6.8,8.5,5.7,16.02
170,Murray Hill,87,Financial District North,6.97,16.7,20.9,13.9,31.29
170,Murray Hill,88,Financial District South,7.692,18.5,23.1,15.4,33.96
170,Murray Hill,90,Flatiron,2.178,5.2,6.5,4.4,13.56
170,Murray Hill,100,Garment District,1.507,3.6,4.5,3.0,11.07
170,Murray Hill,103,Governor's Island/Ellis Island/Liberty Island,12.059,28.9,36.2,24.1,50.12
170,Murray Hill,107,Gramercy,1.673,4.0,5.0,3.3,11.69
170,Murray Hill,113,Greenwich Village North,3.015,7.2,9.0,6.0,16.65
170,Murray Hill,114,Greenwich Village South,3.743,9.0,11.2,7.5,19.35
170,Murray Hill,116,Hamilton Heights,11.254,27.0,33.8,22.5,47.14
170,Murray Hill,120,Highbridge Park,14.974,35.9,44.9,29.9,60.9
170,Murray Hill,125,Hudson Sq,4.831,11.6,14.5,9.7,23.37
170,Murray Hill,127,Inwood,18.03,43.3,54.1,36.1,72.21
170,Murray Hill,128,Inwood Hill Park,18.289,43.9,54.9,36.6,73.17
170,Murray Hill,137,Kips Bay,0.987,2.4,3.0,2.0,9.15
170,Murray Hill,140,Lenox Hill East,3.975,9.5,11.9,7.9,20.21
170,Murray Hill,141,Lenox Hill West,3.717,8.9,11.2,7.4,19.25
170,Murray Hill,142,Lincoln Square East,3.161,7.6,9.5,6.3,17.19
170,Murray Hill,143,Lincoln Square West,3.933,9.4,11.8,7.9,20.05
170,Murray Hill,144,Little Italy/NoLiTa,4.521,10.9,13.6,9.0,22.23
170,Murray Hill,148,Lower East Side,4.22,10.1,12.7,8.4,21.12
170,Murray Hill,151,Manhattan Valley,6.391,15.3,19.2,12.8,29.15
170,Murray Hill,152,Manhattanville,9.814,23.6,29.4,19.6,41.81
170,Murray Hill,153,Marble Hill,19.876,47.7,59.6,39.8,79.04
170,Murray Hill,158,Meatpacking/West Village West,3.999,9.6,12.0,8.0,20.3
170,Murray Hill,161,Midtown Center,1.196,2.9,3.6,2.4,9.92
170,Murray Hill,162,Midtown East,1.505,3.6,4.5,3.0,11.07
170,Murray Hill,163,Midtown North,1.908,4.6,5.7,3.8,12.56
170,Murray Hill,164,Midtown South,0.649,1.6,1.9,1.3,7.9
170,Murray Hill,166,Morningside Heights,8.198,19.7,24.6,16.4,35.83
170,Murray Hill,170,Murray Hill,0.0,0.0,0.0,0.0,5.5
170,Murray Hill,186,Penn Station/Madison Sq West,1.248,3.0,3.7,2.5,10.12
170,Murray Hill,194,Randalls Island,9.347,22.4,28.0,18.7,40.08
170,Murray Hill,202,Roosevelt Island,3.99,9.6,12.0,8.0,20.26
170,Murray Hill,209,Seaport,6.394,15.3,19.2,12.8,29.16
170,Murray Hill,211,SoHo,4.586,11.0,13.8,9.2,22.47
170,Murray Hill,224,Stuy Town/Peter Cooper Village,1.946,4.7,5.8,3.9,12.7
170,Murray Hill,229,Sutton Place/Turtle Bay North,2.125,5.1,6.4,4.3,13.36
170,Murray Hill,230,Times Sq/Theatre District,1.832,4.4,5.5,3.7,12.28
170,Murray Hill,231,TriBeCa/Civic Center,5.799,13.9,17.4,11.6,26.96
170,Murray Hill,232,Two Bridges/Seward Park,4.009,9.6,12.0,8.0,20.33
170,Murray Hill,233,UN/Turtle Bay South,0.925,2.2,2.8,1.9,8.92
170,Murray Hill,234,Union Sq,1.835,4.4,5.5,3.7,12.29
170,Murray Hill,236,Upper East Side North,5.42,13.0,16.3,10.8,25.56
170,Murray Hill,237,Upper East Side South,3.387,8.1,10.2,6.8,18.03
170,Murray Hill,238,Upper West Side North,5.288,12.7,15.9,10.6,25.06
170,Murray Hill,239,Upper West Side South,4.079,9.8,12.2,8.2,20.59
170,Murray Hill,243,Washington Heights North,15.893,38.1,47.7,31.8,64.3
170,Murray Hill,244,Washington Heights South,13.473,32.3,40.4,26.9,55.35
170,Murray Hill,246,West Chelsea/Hudson Yards,2.755,6.6,8.3,5.5,15.69
170,Murray Hill,249,West Village,3.528,8.5,10.6,7.1,18.55
170,Murray Hill,261,World Trade Center,7.186,17.2,21.6,14.4,32.09
170,Murray Hill,262,Yorkville East,5.823,14.0,17.5,11.6,27.05
170,Murray Hill,263,Yorkville West,5.75,13.8,17.2,11.5,26.77
186,Penn Station/Madison Sq West,4,Alphabet City,4.07,9.8,12.2,8.1,20.56
186,Penn Station/Madison Sq West,12,Battery Park,6.974,16.7,20.9,13.9,31.3
186,Penn Station/Madison Sq West,13,Battery Park City,6.02,14.4,18.1,12.0,27.78
186,Penn Station/Madison Sq West,24,Bloomingdale,8.168,19.6,24.5,16.3,35.72
186,Penn Station/Madison Sq West,41,Central Harlem,9.639,23.1,28.9,19.3,41.16
186,Penn Station/Madison Sq West,42,Central Harlem North,12.063,29.0,36.2,24.1,50.13
186,Penn Station/Madison Sq West,43,Central Park,6.023,14.5,18.1,12.0,27.79
186,Penn Station/Madison Sq West,45,Chinatown,4.443,10.7,13.3,8.9,21.94
186,Penn Station/Madison Sq West,48,Clinton East,1.731,4.2,5.2,3.5,11.9
186,Penn Station/Madison Sq West,50,Clinton West,2.217,5.3,6.7,4.4,13.7
186,Penn Station/Madison Sq West,68,East Chelsea,0.646,1.6,1.9,1.3,7.89
186,Penn Station/Madison Sq West,74,East Harlem North,10.482,25.2,31.4,21.0,44.28
186,Penn Station/Madison Sq West,75,East Harlem South,8.541,20.5,25.6,17.1,37.1
186,Penn Station/Madison Sq West,79,East Village,2.887,6.9,8.7,5.8,16.18
186,Penn Station/Madison Sq West,87,Financial District North,5.861,14.1,17.6,11.7,27.19
186,Penn Station/Madison Sq West,88,Financial District South,6.583,15.8,19.7,13.2,29.86
186,Penn Station/Madison Sq West,90,Flatiron,1.07,2.6,3.2,2.1,9.46
186,Penn Station/Madison Sq West,100,Garment District,0.862,2.1,2.6,1.7,8.69
186,Penn Station/Madison Sq West,103,Governor's Island/Ellis Island/Liberty Island,10.95,26.3,32.8,21.9,46.01
186,Penn Station/Madison Sq West,107,Gramercy,2.011,4.8,6.0,4.0,12.94
186,Penn Station/Madison Sq West,113,Greenwich Village North,1.906,4.6,5.7,3.8,12.55
186,Penn Station/Madison Sq West,114,Greenwich Village South,2.634,6.3,7.9,5.3,15.25
186,Penn Station/Madison Sq West,116,Hamilton Heights,12.362,29.7,37.1,24.7,51.24
186,Penn Station/Madison Sq West,120,Highbridge Park,16.083,38.6,48.2,32.2,65.01
186,Penn Station/Madison Sq West,125,Hudson Sq,3.722,8.9,11.2,7.4,19.27
186,Penn Station/Madison Sq West,127,Inwood,19.138,45.9,57.4,38.3,76.31
186,Penn Station/Madison Sq West,128,Inwood Hill Park,19.398,46.6,58.2,38.8,77.27
186,Penn Station/Madison Sq West,137,Kips Bay,2.235,5.4,6.7,4.5,13.77
186,Penn Station/Madison Sq West,140,Lenox Hill East,5.083,12.2,15.2,10.2,24.31
186,Penn Station/Madison Sq West,141,Lenox Hill West,4.825,11.6,14.5,9.7,23.35
186,Penn Station/Madison Sq West,142,Lincoln Square East,3.689,8.9,11.1,7.4,19.15
186,Penn Station/Madison Sq West,143,Lincoln Square West,3.423,8.2,10.3,6.8,18.17
186,Penn Station/Madison Sq West,144,Little Italy/NoLiTa,3.412,8.2,10.2,6.8,18.13
186,Penn Station/Madison Sq West,148,Lower East Side,3.448,8.3,10.3,6.9,18.26
186,Penn Station/Madison Sq West,151,Manhattan Valley,7.499,18.0,22.5,15.0,33.25
186,Penn Station/Madison Sq West,152,Manhattanville,10.922,26.2,32.8,21.8,45.91
186,Penn Station/Madison Sq West,153,Marble Hill,20.985,50.4,63.0,42.0,83.14
186,Penn Station/Madison Sq West,158,Meatpacking/West Village West,2.89,6.9,8.7,5.8,16.19
186,Penn Station/Madison Sq West,161,Midtown Center,2.304,5.5,6.9,4.6,14.03
186,Penn Station/Madison Sq West,162,Midtown East,2.614,6.3,7.8,5.2,15.17
186,Penn Station/Madison Sq West,163,Midtown North,3.017,7.2,9.1,6.0,16.66
186,Penn Station/Madison Sq West,164,Midtown South,0.63,1.5,1.9,1.3,7.83
186,Penn Station/Madison Sq West,166,Morningside Heights,9.307,22.3,27.9,18.6,39.93
186,Penn Station/Madison Sq West,170,Murray Hill,1.248,3.0,3.7,2.5,10.12
186,Penn Station/Madison Sq West,186,Penn Station/Madison Sq West,0.0,0.0,0.0,0.0,5.5
186,Penn Station/Madison Sq West,194,Randalls Island,10.456,25.1,31.4,20.9,44.19
186,Penn Station/Madison Sq West,202,Roosevelt Island,5.099,12.2,15.3,10.2,24.37
186,Penn Station/Madison Sq West,209,Seaport,5.285,12.7,15.9,10.6,25.06
186,Penn Station/Madison Sq West,211,SoHo,3.478,8.3,10.4,7.0,18.37
186,Penn Station/Madison Sq West,224,Stuy Town/Peter Cooper Village,3.195,7.7,9.6,6.4,17.32
186,Penn Station/Madison Sq West,229,Sutton Place/Turtle Bay North,3.234,7.8,9.7,6.5,17.47
186,Penn Station/Madison Sq West,230,Times Sq/Theatre District,1.946,4.7,5.8,3.9,12.7
186,Penn Station/Madison Sq West,231,TriBeCa/Civic Center,4.691,11.3,14.1,9.4,22.86
186,Penn Station/Madison Sq West,232,Two Bridges/Seward Park,4.577,11.0,13.7,9.2,22.43
186,Penn Station/Madison Sq West,233,UN/Turtle Bay South,2.034,4.9,6.1,4.1,13.03
186,Penn Station/Madison Sq West,234,Union Sq,1.081,2.6,3.2,2.2,9.5
186,Penn Station/Madison Sq West,236,Upper East Side North,6.529,15.7,19.6,13.1,29.66
186,Penn Station/Madison Sq West,237,Upper East Side South,4.496,10.8,13.5,9.0,22.14
186,Penn Station/Madison Sq West,238,Upper West Side North,6.396,15.4,19.2,12.8,29.17
186,Penn Station/Madison Sq West,239,Upper West Side South,5.07,12.2,15.2,10.1,24.26
186,Penn Station/Madison Sq West,243,Washington Heights North,17.002,40.8,51.0,34.0,68.41
186,Penn Station/Madison Sq West,244,Washington Heights South,14.582,35.0,43.7,29.2,59.45
186,Penn Station/Madison Sq West,246,West Chelsea/Hudson Yards,1.506,3.6,4.5,3.0,11.07
186,Penn Station/Madison Sq West,249,West Village,2.419,5.8,7.3,4.8,14.45
186,Penn Station/Madison Sq West,261,World Trade Center,6.078,14.6,18.2,12.2,27.99
186,Penn Station/Madison Sq West,262,Yorkville East,6.932,16.6,20.8,13.9,31.15
186,Penn Station/Madison Sq West,263,Yorkville West,6.858,16.5,20.6,13.7,30.88
194,Randalls Island,4,Alphabet City,11.849,28.4,35.5,23.7,49.34
194,Randalls Island,12,Battery Park,17.43,41.8,52.3,34.9,69.99
194,Randalls Island,13,Battery Park City,16.476,39.5,49.4,33.0,66.46
194,Randalls Island,24,Bloomingdale,4.64,11.1,13.9,9.3,22.67
194,Randalls Island,41,Central Harlem,3.723,8.9,11.2,7.4,19.27
194,Randalls Island,42,Central Harlem North,4.41,10.6,13.2,8.8,21.82
194,Randalls Island,43,Central Park,4.432,10.6,13.3,8.9,21.9
194,Randalls Island,45,Chinatown,14.898,35.8,44.7,29.8,60.62
194,Randalls Island,48,Clinton East,8.725,20.9,26.2,17.4,37.78
194,Randalls Island,50,Clinton West,8.739,21.0,26.2,17.5,37.84
194,Randalls Island,68,East Chelsea,11.102,26.6,33.3,22.2,46.58
194,Randalls Island,74,East Harlem North,2.205,5.3,6.6,4.4,13.66
194,Randalls Island,75,East Harlem South,1.915,4.6,5.7,3.8,12.59
194,Randalls Island,79,East Village,12.191,29.3,36.6,24.4,50.61
194,Randalls Island,87,Financial District North,16.317,39.2,49.0,32.6,65.87
194,Randalls Island,88,Financial District South,17.039,40.9,51.1,34.1,68.54
194,Randalls Island,90,Flatiron,11.525,27.7,34.6,23.1,48.14
194,Randalls Island,100,Garment District,9.594,23.0,28.8,19.2,41.0
194,Randalls Island,103,Governor's Island/Ellis Island/Liberty Island,21.406,51.4,64.2,42.8,84.7
194,Randalls Island,107,Gramercy,11.02,26.4,33.1,22.0,46.28
194,Randalls Island,113,Greenwich Village North,12.362,29.7,37.1,24.7,51.24
194,Randalls Island,114,Greenwich Village South,13.09,31.4,39.3,26.2,53.93
194,Randalls Island,116,Hamilton Heights,6.04,14.5,18.1,12.1,27.85
194,Randalls Island,120,Highbridge Park,6.72,16.1,20.2,13.4,30.37
194,Randalls Island,125,Hudson Sq,14.178,34.0,42.5,28.4,57.96
194,Randalls Island,127,Inwood,8.683,20.8,26.0,17.4,37.63
194,Randalls Island,128,Inwood Hill Park,9.126,21.9,27.4,18.3,39.27
194,Randalls Island,137,Kips Bay,9.978,23.9,29.9,20.0,42.42
194,Randalls Island,140,Lenox Hill East,5.373,12.9,16.1,10.7,25.38
194,Randalls Island,141,Lenox Hill West,5.63,13.5,16.9,11.3,26.33
194,Randalls Island,142,Lincoln Square East,6.766,16.2,20.3,13.5,30.54
194,Randalls Island,143,Lincoln Square West,7.032,16.9,21.1,14.1,31.52
194,Randalls Island,144,Little Italy/NoLiTa,13.868,33.3,41.6,27.7,56.81
194,Randalls Island,148,Lower East Side,13.568,32.6,40.7,27.1,55.7
194,Randalls Island,151,Manhattan Valley,4.414,10.6,13.2,8.8,21.83
194,Randalls Island,152,Manhattanville,5.463,13.1,16.4,10.9,25.71
194,Randalls Island,153,Marble Hill,10.529,25.3,31.6,21.1,44.46
194,Randalls Island,158,Meatpacking/West Village West,13.346,32.0,40.0,26.7,54.88
194,Randalls Island,161,Midtown Center,8.151,19.6,24.5,16.3,35.66
194,Randalls Island,162,Midtown East,7.842,18.8,23.5,15.7,34.52
194,Randalls Island,163,Midtown North,7.439,17.9,22.3,14.9,33.02
194,Randalls Island,164,Midtown South,9.825,23.6,29.5,19.7,41.85
194,Randalls Island,166,Morningside Heights,5.171,12.4,15.5,10.3,24.63
194,Randalls Island,170,Murray Hill,9.347,22.4,28.0,18.7,40.08
194,Randalls Island,186,Penn Station/Madison Sq West,10.456,25.1,31.4,20.9,44.19
194,Randalls Island,194,Randalls Island,0.0,0.0,0.0,0.0,5.5
194,Randalls Island,202,Roosevelt Island,5.357,12.9,16.1,10.7,25.32
194,Randalls Island,209,Seaport,15.741,37.8,47.2,31.5,63.74
194,Randalls Island,211,SoHo,13.933,33.4,41.8,27.9,57.05
194,Randalls Island,224,Stuy Town/Peter Cooper Village,10.933,26.2,32.8,21.9,45.95
194,Randalls Island,229,Sutton Place/Turtle Bay North,7.222,17.3,21.7,14.4,32.22
194,Randalls Island,230,Times Sq/Theatre District,8.51,20.4,25.5,17.0,36.99
194,Randalls Island,231,TriBeCa/Civic Center,15.146,36.4,45.4,30.3,61.54
194,Randalls Island,232,Two Bridges/Seward Park,13.357,32.1,40.1,26.7,54.92
194,Randalls Island,233,UN/Turtle Bay South,8.422,20.2,25.3,16.8,36.66
194,Randalls Island,234,Union Sq,11.182,26.8,33.5,22.4,46.87
194,Randalls Island,236,Upper East Side North,3.927,9.4,11.8,7.9,20.03
194,Randalls Island,237,Upper East Side South,5.96,14.3,17.9,11.9,27.55
194,Randalls Island,238,Upper West Side North,4.118,9.9,12.4,8.2,20.74
194,Randalls Island,239,Upper West Side South,5.386,12.9,16.2,10.8,25.43
194,Randalls Island,243,Washington Heights North,8.114,19.5,24.3,16.2,35.52
194,Randalls Island,244,Washington Heights South,7.097,17.0,21.3,14.2,31.76
194,Randalls Island,246,West Chelsea/Hudson Yards,10.916,26.2,32.7,21.8,45.89
194,Randalls Island,249,West Village,12.875,30.9,38.6,25.7,53.14
194,Randalls Island,261,World Trade Center,16.533,39.7,49.6,33.1,66.67
194,Randalls Island,262,Yorkville East,3.524,8.5,10.6,7.0,18.54
194,Randalls Island,263,Yorkville West,3.597,8.6,10.8,7.2,18.81
202,Roosevelt Island,4,Alphabet City,6.492,15.6,19.5,13.0,29.52
202,Roosevelt Island,12,Battery Park,12.073,29.0,36.2,24.1,50.17
202,Roosevelt Island,13,Battery Park City,11.119,26.7,33.4,22.2,46.64
202,Roosevelt Island,24,Bloomingdale,5.796,13.9,17.4,11.6,26.94
202,Roosevelt Island,41,Central Harlem,4.879,11.7,14.6,9.8,23.55
202,Roosevelt Island,42,Central Harlem North,6.965,16.7,20.9,13.9,31.27
202,Roosevelt Island,43,Central Park,3.613,8.7,10.8,7.2,18.87
202,Roosevelt Island,45,Chinatown,9.541,22.9,28.6,19.1,40.8
202,Roosevelt Island,48,Clinton East,3.368,8.1,10.1,6.7,17.96
202,Roosevelt Island,50,Clinton West,4.256,10.2,12.8,8.5,21.25
202,Roosevelt Island,68,East Chelsea,5.745,13.8,17.2,11.5,26.76
202,Roosevelt Island,74,East Harlem North,5.383,12.9,16.2,10.8,25.42
202,Roosevelt Island,75,East Harlem South,3.442,8.3,10.3,6.9,18.24
202,Roosevelt Island,79,East Village,6.834,16.4,20.5,13.7,30.79
202,Roosevelt Island,87,Financial District North,10.96,26.3,32.9,21.9,46.05
202,Roosevelt Island,88,Financial District South,11.682,28.0,35.0,23.4,48.72
202,Roosevelt Island,90,Flatiron,6.168,14.8,18.5,12.3,28.32
202,Roosevelt Island,100,Garment District,4.237,10.2,12.7,8.5,21.18
